date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:04:45	251/251	---M--	200	added ('OK')	image/png	etag:%2255003d15-fb%22	http://code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/code.jquery.com/ui/1.11.4/themes/smoothness/images/ui-bg_flat_0_aaaaaa_40x100.png	(from http://code.jquery.com/ui/1.11.4/themes/smoothness/jquery-ui.css)
12:04:50	56780/56780	---M--	200	added ('OK')	text/html	etag:%22ddcc-555a544fd1380%22	http://templates.majesticthemes.com/recipepress/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/fonts/fontawesome-webfonte0a5.html	(from http://templates.majesticthemes.com/recipepress/css/font-awesome.min.css)
12:04:53	60767/60767	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed5f-555a543a16968-gzip%22	http://templates.majesticthemes.com/recipepress/fonts/fontawesome-webfont.eot?v=4.3.0	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/fonts/fontawesome-webfonte0a5.eot	(from http://templates.majesticthemes.com/recipepress/css/font-awesome.min.css)
12:05:01	313398/313398	---M--	200	added ('OK')	image/svg+xml	etag:%224c836-555a543f71f54%22	http://templates.majesticthemes.com/recipepress/fonts/fontawesome-webfont.svg?v=4.3.0	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/fonts/fontawesome-webfonte0a5.svg	(from http://templates.majesticthemes.com/recipepress/css/font-awesome.min.css)
12:05:02	2608/2608	---M--	200	added ('OK')	image/gif	etag:%22a30-555a5510e88f4%22	http://templates.majesticthemes.com/recipepress/images/swipe-box/loader.gif	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/swipe-box/loader.gif	(from http://templates.majesticthemes.com/recipepress/css/swipebox.css)
12:05:02	60767/60767	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22ed5f-555a543a16968-gzip%22	http://templates.majesticthemes.com/recipepress/fonts/fontawesome-webfont.eot?	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/fonts/fontawesome-webfontd41d.eot	(from http://templates.majesticthemes.com/recipepress/css/font-awesome.min.css)
12:05:03	729/729	---M--	200	added ('OK')	image/png	etag:%222d9-555a550c221e5%22	http://templates.majesticthemes.com/recipepress/images/swipe-box/icons.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/swipe-box/icons.png	(from http://templates.majesticthemes.com/recipepress/css/swipebox.css)
12:05:04	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-555a5456b7213-gzip%22	http://templates.majesticthemes.com/recipepress/fonts/slick.eot	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/fonts/slick.eot	(from http://templates.majesticthemes.com/recipepress/css/slick-theme.css)
12:05:04	4178/4178	---M--	200	added ('OK')	image/gif	etag:%221052-555a5461883ce%22	http://templates.majesticthemes.com/recipepress/images/ajax-loader.gif	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/ajax-loader.gif	(from http://templates.majesticthemes.com/recipepress/css/slick-theme.css)
12:05:04	2048/2048	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22800-555a5456b7213-gzip%22	http://templates.majesticthemes.com/recipepress/fonts/slick.eot?	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/fonts/slickd41d.eot	(from http://templates.majesticthemes.com/recipepress/css/slick-theme.css)
12:05:04	71508/71508	---M--	200	added ('OK')	application/x-font-woff	etag:%2211754-555a544cb54d3%22	http://templates.majesticthemes.com/recipepress/fonts/fontawesome-webfont.woff?v=4.3.0	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/fonts/fontawesome-webfonte0a5.woff	(from http://templates.majesticthemes.com/recipepress/css/font-awesome.min.css)
12:05:05	1380/1380	---M--	200	added ('OK')	application/x-font-woff	etag:%22564-555a545d5d8ff%22	http://templates.majesticthemes.com/recipepress/fonts/slick.woff	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/fonts/slick.woff	(from http://templates.majesticthemes.com/recipepress/css/slick-theme.css)
12:05:05	1892/1892	---M--	200	added ('OK')	application/x-font-ttf	etag:%22764-555a545bae27d%22	http://templates.majesticthemes.com/recipepress/fonts/slick.ttf	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/fonts/slick.ttf	(from http://templates.majesticthemes.com/recipepress/css/slick-theme.css)
12:05:05	2152/2152	---M--	200	added ('OK')	image/svg+xml	etag:%22868-555a545995089%22	http://templates.majesticthemes.com/recipepress/fonts/slick.svg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/fonts/slick.svg	(from http://templates.majesticthemes.com/recipepress/css/slick-theme.css)
12:05:12	122092/122092	---M--	200	added ('OK')	application/x-font-ttf	etag:%221dcec-555a544579f09%22	http://templates.majesticthemes.com/recipepress/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/fonts/fontawesome-webfonte0a5.ttf	(from http://templates.majesticthemes.com/recipepress/css/font-awesome.min.css)
12:05:20	96959/96959	---M--	200	added ('OK')	image/jpeg	etag:%2217abf-555a559a59b73%22	http://templates.majesticthemes.com/recipepress/images/temp-images/footer-bg.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/footer-bg.jpg	(from http://templates.majesticthemes.com/recipepress/css/main.css)
12:05:24	117968/117968	---M--	200	added ('OK')	image/jpeg	etag:%221ccd0-555a5596daeb4%22	http://templates.majesticthemes.com/recipepress/images/temp-images/footer-bg-full.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/footer-bg-full.jpg	(from http://templates.majesticthemes.com/recipepress/css/main.css)
12:05:26	9571/9571	---M--	200	added ('OK')	image/png	etag:%222563-555a547e38292%22	http://templates.majesticthemes.com/recipepress/images/bg-ingredients.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/bg-ingredients.png	(from http://templates.majesticthemes.com/recipepress/css/main.css)
12:05:27	3524/3524	---M--	200	added ('OK')	image/png	etag:%22dc4-555a5480f038d%22	http://templates.majesticthemes.com/recipepress/images/bg-nutritional.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/bg-nutritional.png	(from http://templates.majesticthemes.com/recipepress/css/main.css)
12:05:29	6990/6990	---M--	200	added ('OK')	image/png	etag:%221b4e-555a54831f8fb%22	http://templates.majesticthemes.com/recipepress/images/bg-tips.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/bg-tips.png	(from http://templates.majesticthemes.com/recipepress/css/main.css)
12:05:29	6486/6486	---M-Z	200	added ('OK')	text/css	etag:%221956-555a5ee61b059-gzip%22	http://templates.majesticthemes.com/recipepress/showcase/showcase.css	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/showcase.css	(from http://templates.majesticthemes.com/recipepress/index.html)
12:05:29	163526/163526	---M--	200	added ('OK')	image/jpeg	etag:%2227ec6-555a558f4a1b1%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chefs-banner.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chefs-banner.jpg	(from http://templates.majesticthemes.com/recipepress/css/main.css)
12:05:30	7182/7182	---M--	200	added ('OK')	image/png	etag:%221c0e-555a5ee37ae31%22	http://templates.majesticthemes.com/recipepress/showcase/showcase-logo.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/showcase-logo.png	(from http://templates.majesticthemes.com/recipepress/index.html)
12:05:52	193590/193590	---M--	200	added ('OK')	image/jpeg	etag:%222f436-555a552720319%22	http://templates.majesticthemes.com/recipepress/images/temp-images/banner-chefs.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/banner-chefs.jpg	(from http://templates.majesticthemes.com/recipepress/css/main.css)
12:06:26	345925/345925	---M--	200	added ('OK')	image/jpeg	etag:%2254745-555a5f0fc587f%22	http://templates.majesticthemes.com/recipepress/showcase/var2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/var2.jpg	(from http://templates.majesticthemes.com/recipepress/index.html)
12:06:46	475504/475504	---M--	200	added ('OK')	image/jpeg	etag:%2274170-555a5f0a54ad2%22	http://templates.majesticthemes.com/recipepress/showcase/var1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/var1.jpg	(from http://templates.majesticthemes.com/recipepress/index.html)
12:06:48	114674/114674	---M--	200	added ('OK')	text/html	etag:%221bff2-555a5f784e694%22	http://templates.majesticthemes.com/recipepress/v6.html	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/v6.html	(from http://templates.majesticthemes.com/recipepress/index.html)
12:07:23	391683/391683	---M--	200	added ('OK')	image/jpeg	etag:%225fa03-555a5f61454ce%22	http://templates.majesticthemes.com/recipepress/showcase/var4.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/var4.jpg	(from http://templates.majesticthemes.com/recipepress/index.html)
12:07:31	399186/399186	---M--	200	added ('OK')	image/jpeg	etag:%2261752-555a5f670f834%22	http://templates.majesticthemes.com/recipepress/showcase/var5.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/var5.jpg	(from http://templates.majesticthemes.com/recipepress/index.html)
12:07:51	386932/386932	---M--	200	added ('OK')	image/jpeg	etag:%225e774-555a5f6c6d148%22	http://templates.majesticthemes.com/recipepress/showcase/var6.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/showcase/var6.jpg	(from http://templates.majesticthemes.com/recipepress/index.html)
12:08:00	225504/225504	---M--	200	added ('OK')	image/jpeg	etag:%22370e0-555a57618c8c5%22	http://templates.majesticthemes.com/recipepress/images/temp-images/slide2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/slide2.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:11	64406/64406	---M--	200	added ('OK')	image/jpeg	etag:%22fb96-555a55e161402%22	http://templates.majesticthemes.com/recipepress/images/temp-images/hot-1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/hot-1.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:16	275823/275823	---M--	200	added ('OK')	image/png	etag:%224356f-555a54e594bec%22	http://templates.majesticthemes.com/recipepress/images/slider-bg-corner.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/slider-bg-corner.png	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:21	63042/63042	---M--	200	added ('OK')	image/jpeg	etag:%22f642-555a55e51e8c7%22	http://templates.majesticthemes.com/recipepress/images/temp-images/hot-2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/hot-2.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:29	77817/77817	---M--	200	added ('OK')	image/jpeg	etag:%2212ff9-555a55e83844c%22	http://templates.majesticthemes.com/recipepress/images/temp-images/hot-3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/hot-3.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:30	47771/47771	---M--	200	added ('OK')	image/jpeg	etag:%22ba9b-555a55eafa958%22	http://templates.majesticthemes.com/recipepress/images/temp-images/hot-4.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/hot-4.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:31	247886/247886	---M--	200	added ('OK')	image/jpeg	etag:%223c84e-555a5601aa56a%22	http://templates.majesticthemes.com/recipepress/images/temp-images/hot-full.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/hot-full.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:32	1450/1450	---M--	200	added ('OK')	image/png	etag:%225aa-555a549365acd%22	http://templates.majesticthemes.com/recipepress/images/burger-icon.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/burger-icon.png	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:32	1471/1471	---M--	200	added ('OK')	image/png	etag:%225bf-555a54acfe51e%22	http://templates.majesticthemes.com/recipepress/images/grapes-icon.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/grapes-icon.png	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:33	1729/1729	---M--	200	added ('OK')	image/png	etag:%226c1-555a54d6ba2a5%22	http://templates.majesticthemes.com/recipepress/images/salt-pot-icon.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/salt-pot-icon.png	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:35	533359/533359	---M--	200	added ('OK')	image/jpeg	etag:%228236f-555a575b2b357%22	http://templates.majesticthemes.com/recipepress/images/temp-images/slide1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/slide1.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:38	14575/14575	---M--	200	added ('OK')	image/jpeg	etag:%2238ef-555a5570ec3da%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef1.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:45	38296/38296	---M--	200	added ('OK')	image/jpeg	etag:%229598-555a557393b34%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef2.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:48	121707/121707	---M--	200	added ('OK')	image/jpeg	etag:%221db6b-555a55eebb8b5%22	http://templates.majesticthemes.com/recipepress/images/temp-images/hot-5.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/hot-5.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:50	32170/32170	---M--	200	added ('OK')	image/jpeg	etag:%227daa-555a55762c444%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef3.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:51	16410/16410	---M--	200	added ('OK')	image/jpeg	etag:%22401a-555a5578a9001%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef4.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef4.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:08:58	41061/41061	---M--	200	added ('OK')	image/jpeg	etag:%22a065-555a566d8557d%22	http://templates.majesticthemes.com/recipepress/images/temp-images/news2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/news2.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:09:08	242898/242898	---M--	200	added ('OK')	image/png	etag:%223b4d2-555a54ea21cfd%22	http://templates.majesticthemes.com/recipepress/images/slider-bg-corner2.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/slider-bg-corner2.png	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:09:08	218157/218157	---M--	200	added ('OK')	image/jpeg	etag:%223542d-555a55c4452b9%22	http://templates.majesticthemes.com/recipepress/images/temp-images/good-food.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/good-food.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:09:11	78186/78186	---M--	200	added ('OK')	image/jpeg	etag:%221316a-555a5670c7976%22	http://templates.majesticthemes.com/recipepress/images/temp-images/news3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/news3.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:09:18	182501/182501	---M--	200	added ('OK')	image/png	etag:%222c8e5-555a549754c77%22	http://templates.majesticthemes.com/recipepress/images/chefs-corner-bg.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/chefs-corner-bg.png	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:09:19	49168/49168	---M--	200	added ('OK')	image/png	etag:%22c010-555a56b782771%22	http://templates.majesticthemes.com/recipepress/images/temp-images/recipe-banner-img.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/recipe-banner-img.png	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:09:20	6561/6561	---M--	200	added ('OK')	image/png	etag:%2219a1-555a54bdefd31%22	http://templates.majesticthemes.com/recipepress/images/logo2.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/logo2.png	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:09:22	87964/87964	---M--	200	added ('OK')	image/jpeg	etag:%221579c-555a566adc6b3%22	http://templates.majesticthemes.com/recipepress/images/temp-images/news1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/news1.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:09:23	18071/18071	---M--	200	added ('OK')	image/png	etag:%224697-555a56d12e65e%22	http://templates.majesticthemes.com/recipepress/images/temp-images/similar-recipe-slider.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/similar-recipe-slider.png	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:25	16940/16940	---M--	200	added ('OK')	image/png	etag:%22422c-555a56d41a766%22	http://templates.majesticthemes.com/recipepress/images/temp-images/similar-recipe-slider2.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/similar-recipe-slider2.png	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:26	15333/15333	---M--	200	added ('OK')	image/png	etag:%223be5-555a56d6bb547%22	http://templates.majesticthemes.com/recipepress/images/temp-images/similar-recipe-slider3.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/similar-recipe-slider3.png	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:30	71855/71855	---M--	200	added ('OK')	image/jpeg	etag:%22118af-555a54aabf5ae%22	http://templates.majesticthemes.com/recipepress/images/footer-corner-image.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/footer-corner-image.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:09:30	141971/141971	---M--	200	added ('OK')	image/jpeg	etag:%2222a93-555a54cfef995%22	http://templates.majesticthemes.com/recipepress/images/news-corner-bg.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/news-corner-bg.jpg	(from http://templates.majesticthemes.com/recipepress/variation1.html)
12:09:36	30316/30316	---M--	200	added ('OK')	image/jpeg	etag:%22766c-555a55634be09%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-var1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-var1.jpg	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:41	98384/98384	---M--	200	added ('OK')	image/jpeg	etag:%2218050-555a5604f5604%22	http://templates.majesticthemes.com/recipepress/images/temp-images/hot-var1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/hot-var1.jpg	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:41	97291/97291	---M--	200	added ('OK')	image/jpeg	etag:%2217c0b-555a560833f65%22	http://templates.majesticthemes.com/recipepress/images/temp-images/hot-var2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/hot-var2.jpg	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:42	37074/37074	---M--	200	added ('OK')	image/jpeg	etag:%2290d2-555a55663f82a%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-var2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-var2.jpg	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:43	88048/88048	---M--	200	added ('OK')	image/jpeg	etag:%22157f0-555a560b5d8d3%22	http://templates.majesticthemes.com/recipepress/images/temp-images/hot-var3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/hot-var3.jpg	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:43	1454/1454	---M--	200	added ('OK')	image/png	etag:%225ae-555a54a44b377%22	http://templates.majesticthemes.com/recipepress/images/food-icon1.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/food-icon1.png	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:44	1471/1471	---M--	200	added ('OK')	image/png	etag:%225bf-555a54a602ae1%22	http://templates.majesticthemes.com/recipepress/images/food-icon2.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/food-icon2.png	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:44	1729/1729	---M--	200	added ('OK')	image/png	etag:%226c1-555a54a7b86f4%22	http://templates.majesticthemes.com/recipepress/images/food-icon3.png	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/food-icon3.png	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:46	30581/30581	---M--	200	added ('OK')	image/jpeg	etag:%227775-555a556a28c13%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-var3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-var3.jpg	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:46	33181/33181	---M--	200	added ('OK')	image/jpeg	etag:%22819d-555a556d3029e%22	http://templates.majesticthemes.com/recipepress/images/temp-images/chef-var4.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/chef-var4.jpg	(from http://templates.majesticthemes.com/recipepress/variation2.html)
12:09:50	24389/24389	---M--	200	added ('OK')	image/jpeg	etag:%225f45-555a552db8f44%22	http://templates.majesticthemes.com/recipepress/images/temp-images/bg-sider-var3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/bg-sider-var3.jpg	(from http://templates.majesticthemes.com/recipepress/variation4.html)
12:09:53	14928/14928	---M--	200	added ('OK')	image/jpeg	etag:%223a50-555a55dca2224%22	http://templates.majesticthemes.com/recipepress/images/temp-images/header-banner.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/header-banner.jpg	(from http://templates.majesticthemes.com/recipepress/variation5.html)
12:09:56	17840/17840	---M--	200	added ('OK')	image/jpeg	etag:%2245b0-555a56420594e%22	http://templates.majesticthemes.com/recipepress/images/temp-images/main-recipe1.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/main-recipe1.jpg	(from http://templates.majesticthemes.com/recipepress/variation5.html)
12:10:00	21186/21186	---M--	200	added ('OK')	image/jpeg	etag:%2252c2-555a56452db4c%22	http://templates.majesticthemes.com/recipepress/images/temp-images/main-recipe2.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/main-recipe2.jpg	(from http://templates.majesticthemes.com/recipepress/variation5.html)
12:10:04	21359/21359	---M--	200	added ('OK')	image/jpeg	etag:%22536f-555a564928877%22	http://templates.majesticthemes.com/recipepress/images/temp-images/main-recipe3.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/main-recipe3.jpg	(from http://templates.majesticthemes.com/recipepress/variation5.html)
12:10:08	22981/22981	---M--	200	added ('OK')	image/jpeg	etag:%2259c5-555a564b73750%22	http://templates.majesticthemes.com/recipepress/images/temp-images/main-recipe4.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/main-recipe4.jpg	(from http://templates.majesticthemes.com/recipepress/variation5.html)
12:10:13	27180/27180	---M--	200	added ('OK')	image/jpeg	etag:%226a2c-555a564e02808%22	http://templates.majesticthemes.com/recipepress/images/temp-images/main-recipe5.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/main-recipe5.jpg	(from http://templates.majesticthemes.com/recipepress/variation5.html)
12:10:17	21172/21172	---M--	200	added ('OK')	image/jpeg	etag:%2252b4-555a56506c6fb%22	http://templates.majesticthemes.com/recipepress/images/temp-images/main-recipe6.jpg	C:/Users/Admin/Desktop/Capstone%20project/Food&Taste%20template/templates.majesticthemes.com/recipepress/images/temp-images/main-recipe6.jpg	(from http://templates.majesticthemes.com/recipepress/variation5.html)
